credit_score,annual_income,dti,emp_years,existing_loans,loan_amount,loan_term,age,loan_to_income,emi_ratio,default
624,189440.0,27.69,0.0,0,63987.0,60,24,0.3378,0.0676,0
723,120574.0,36.71,29.1,2,337073.0,48,67,2.7956,0.6989,1
711,120000.0,28.66,1.2,2,248043.0,12,42,2.067,2.067,1
556,120000.0,18.31,5.3,0,246547.0,24,56,2.0546,1.0273,1
758,202461.0,22.19,13.1,0,232807.0,48,29,1.1499,0.2875,0
596,120000.0,13.29,4.6,1,42294.0,12,50,0.3524,0.3524,0
730,120000.0,26.31,8.0,3,67618.0,48,33,0.5635,0.1409,0
686,120000.0,25.29,18.7,2,105978.0,48,37,0.8831,0.2208,0
833,287896.0,23.21,9.8,3,316075.0,24,35,1.0979,0.5489,0
627,270735.0,14.27,4.1,0,180841.0,24,29,0.668,0.334,0
615,120000.0,17.51,2.3,2,335491.0,48,29,2.7958,0.6989,1
648,120000.0,12.17,3.3,2,778169.0,48,37,6.4847,1.6212,1
619,120000.0,21.62,9.2,1,45653.0,36,32,0.3804,0.1268,0
729,142767.0,15.67,9.6,1,147931.0,12,39,1.0362,1.0362,0
488,134029.0,14.01,9.3,1,148456.0,60,29,1.1076,0.2215,0
544,160656.0,54.76,4.5,0,83868.0,60,45,0.522,0.1044,1
543,120469.0,2.61,3.2,0,231445.0,36,33,1.9212,0.6404,1
745,574493.0,23.77,1.9,1,1598246.0,48,54,2.782,0.6955,1
821,120000.0,5.32,0.0,1,76233.0,48,37,0.6353,0.1588,0
639,120000.0,17.93,7.2,2,263484.0,36,36,2.1957,0.7319,1
633,120000.0,28.83,1.6,0,70525.0,60,54,0.5877,0.1175,0
657,120000.0,9.27,2.0,1,38404.0,24,33,0.32,0.16,0
766,120000.0,3.93,9.3,1,99615.0,24,33,0.8301,0.4151,0
557,120000.0,24.15,0.3,1,202467.0,48,30,1.6872,0.4218,1
673,120000.0,10.54,13.1,0,223983.0,12,40,1.8665,1.8665,1
747,120000.0,7.9,0.0,1,674657.0,60,30,5.6221,1.1244,1
700,134717.0,14.91,14.0,2,203385.0,12,45,1.5097,1.5097,1
668,120000.0,42.14,3.0,2,164537.0,48,37,1.3711,0.3428,1
750,120000.0,13.71,0.5,1,316898.0,60,46,2.6408,0.5282,1
379,168812.0,11.72,5.6,2,198497.0,24,45,1.1758,0.5879,1
717,120000.0,14.69,11.3,2,159692.0,24,32,1.3308,0.6654,0
584,120000.0,6.92,2.9,1,140889.0,12,30,1.1741,1.1741,1
466,122941.0,14.99,5.9,0,270718.0,60,34,2.202,0.4404,1
701,120000.0,37.08,19.4,3,248363.0,48,38,2.0697,0.5174,1
787,120000.0,8.18,1.4,4,131739.0,36,41,1.0978,0.3659,0
636,121500.0,8.78,8.6,2,515620.0,36,42,4.2438,1.4146,1
745,132615.0,26.91,1.7,0,319289.0,36,37,2.4076,0.8025,1
811,340623.0,29.37,2.8,0,351482.0,48,31,1.0319,0.258,0
781,120000.0,34.26,1.7,1,78382.0,36,32,0.6532,0.2177,0
813,161433.0,3.41,3.0,0,107944.0,12,43,0.6687,0.6687,0
724,120000.0,13.43,0.0,1,547573.0,24,31,4.5631,2.2816,1
657,120000.0,28.48,1.8,0,373944.0,36,43,3.1162,1.0387,1
489,268432.0,6.17,2.9,0,52483.0,24,43,0.1955,0.0978,0
625,120000.0,33.5,5.0,1,212820.0,12,53,1.7735,1.7735,1
565,126522.0,29.33,5.1,3,350219.0,60,33,2.7681,0.5536,1
850,355525.0,5.98,4.4,2,71621.0,60,34,0.2014,0.0403,0
632,120000.0,12.98,1.7,1,365327.0,48,21,3.0444,0.7611,1
662,265759.0,13.88,14.7,1,169586.0,24,28,0.6381,0.3191,0
705,120000.0,23.32,2.5,1,542807.0,48,28,4.5234,1.1308,1
654,120000.0,15.03,1.2,2,146967.0,36,43,1.2247,0.4082,0
819,120000.0,10.1,4.0,2,51212.0,48,56,0.4268,0.1067,0
587,120000.0,38.61,6.9,3,248394.0,12,43,2.0699,2.0699,1
669,120000.0,12.71,0.1,1,66239.0,48,47,0.552,0.138,0
575,120000.0,17.72,1.6,1,102945.0,36,30,0.8579,0.286,0
517,161658.0,24.75,8.7,1,38039.0,36,26,0.2353,0.0784,0
588,166590.0,13.08,3.5,0,85271.0,12,35,0.5119,0.5119,0
646,120000.0,25.22,2.6,3,476820.0,24,31,3.9735,1.9867,1
607,161856.0,14.23,13.4,1,183106.0,60,29,1.1313,0.2263,0
580,120000.0,42.56,0.5,2,135141.0,12,40,1.1262,1.1262,1
509,203040.0,11.52,4.8,2,80723.0,60,26,0.3976,0.0795,0
641,120000.0,14.58,2.1,1,192126.0,12,46,1.601,1.601,1
499,120000.0,31.43,0.4,1,136362.0,12,34,1.1364,1.1364,1
726,120000.0,33.71,1.2,1,1100734.0,48,37,9.1728,2.2932,1
658,148846.0,17.79,4.9,1,165698.0,48,38,1.1132,0.2783,0
504,120000.0,43.01,0.1,0,233960.0,48,33,1.9497,0.4874,1
619,177346.0,4.79,4.5,3,97932.0,12,50,0.5522,0.5522,0
574,120000.0,17.33,15.7,1,160529.0,48,21,1.3377,0.3344,0
681,120000.0,14.1,7.9,0,235660.0,12,50,1.9638,1.9638,1
784,149112.0,19.24,2.1,0,77820.0,48,34,0.5219,0.1305,0
462,120000.0,10.5,0.7,0,261621.0,60,47,2.1802,0.436,1
661,120000.0,19.82,3.1,1,180541.0,24,40,1.5045,0.7523,1
633,168389.0,6.79,2.5,2,26346.0,48,46,0.1565,0.0391,0
717,120000.0,16.8,17.8,3,314630.0,36,36,2.6219,0.874,1
671,120000.0,16.72,23.0,2,240511.0,24,40,2.0043,1.0021,1
574,228556.0,20.8,2.6,0,196904.0,36,48,0.8615,0.2872,0
618,248571.0,17.12,0.8,1,97960.0,24,38,0.3941,0.197,0
570,253581.0,13.29,12.1,2,1169630.0,48,51,4.6124,1.1531,1
757,120000.0,9.16,7.9,0,101673.0,60,41,0.8473,0.1695,0
652,206576.0,23.73,3.6,0,14885.0,48,30,0.0721,0.018,0
840,120000.0,12.99,2.3,1,246194.0,12,34,2.0516,2.0516,1
643,120000.0,26.69,3.0,2,146031.0,36,46,1.2169,0.4056,0
579,120000.0,13.52,11.6,2,51318.0,24,25,0.4276,0.2138,0
498,269338.0,8.02,1.0,1,132946.0,60,45,0.4936,0.0987,0
469,120000.0,5.16,8.2,2,154240.0,36,34,1.2853,0.4284,0
491,120000.0,10.77,0.1,1,88917.0,60,25,0.741,0.1482,0
676,120000.0,41.06,12.7,1,177802.0,36,40,1.4817,0.4939,1
700,149806.0,5.79,3.5,1,216303.0,48,30,1.4439,0.361,0
491,120000.0,8.16,1.3,2,156844.0,12,32,1.307,1.307,1
739,120000.0,17.05,0.0,1,77802.0,36,31,0.6484,0.2161,0
601,128669.0,11.51,4.1,0,236789.0,60,39,1.8403,0.3681,0
664,120000.0,16.67,1.4,1,44601.0,48,34,0.3717,0.0929,0
811,120000.0,24.17,5.0,2,225287.0,24,41,1.8774,0.9387,1
739,120000.0,37.3,1.7,2,208297.0,24,48,1.7358,0.8679,1
623,120000.0,12.91,0.5,0,136876.0,48,43,1.1406,0.2852,0
560,120000.0,43.94,3.5,1,108163.0,24,56,0.9014,0.4507,1
434,120000.0,34.59,4.2,3,60954.0,60,58,0.508,0.1016,1
578,120000.0,10.71,3.0,2,106333.0,12,35,0.8861,0.8861,0
628,120000.0,35.35,3.1,0,84899.0,48,26,0.7075,0.1769,0
551,120000.0,9.56,4.5,2,72644.0,12,35,0.6054,0.6054,0
636,326186.0,5.9,3.7,2,62103.0,12,39,0.1904,0.1904,0
657,296659.0,8.18,0.7,1,465646.0,48,60,1.5696,0.3924,0
627,120000.0,14.94,1.1,1,299916.0,36,34,2.4993,0.8331,1
584,137900.0,2.53,0.8,2,1148392.0,60,40,8.3277,1.6655,1
666,154751.0,8.16,5.9,2,196556.0,48,31,1.2701,0.3175,0
694,120000.0,3.79,3.8,0,289616.0,60,34,2.4135,0.4827,1
540,120000.0,44.62,2.8,1,153671.0,12,25,1.2806,1.2806,1
791,120000.0,13.48,8.0,4,545529.0,12,23,4.5461,4.5461,1
640,120000.0,25.63,2.0,1,156169.0,36,51,1.3014,0.4338,0
651,120000.0,12.15,4.2,0,354884.0,12,48,2.9574,2.9574,1
720,128719.0,17.16,0.4,1,188836.0,48,34,1.467,0.3668,0
673,120000.0,5.05,6.8,1,709141.0,60,48,5.9095,1.1819,1
745,120000.0,10.27,5.9,0,110684.0,36,24,0.9224,0.3075,0
678,120000.0,20.38,8.1,1,407721.0,48,36,3.3977,0.8494,1
588,124440.0,4.87,10.8,2,149247.0,60,39,1.1993,0.2399,0
686,120000.0,11.22,7.1,0,83368.0,60,50,0.6947,0.1389,0
535,172276.0,19.26,9.3,0,156217.0,24,39,0.9068,0.4534,0
660,120000.0,6.82,2.1,3,26943.0,24,43,0.2245,0.1123,0
646,120000.0,35.74,2.1,0,343819.0,48,33,2.8652,0.7163,1
629,120000.0,15.53,14.4,0,277304.0,36,40,2.3109,0.7703,1
637,120000.0,24.59,12.3,2,743319.0,60,50,6.1943,1.2389,1
461,120000.0,15.1,4.0,3,75386.0,60,21,0.6282,0.1256,0
595,303351.0,21.7,2.3,1,89788.0,48,49,0.296,0.074,0
659,120000.0,11.61,10.0,0,59254.0,36,35,0.4938,0.1646,0
665,427083.0,7.08,2.0,0,218052.0,12,23,0.5106,0.5106,0
547,128319.0,6.82,0.8,0,116748.0,36,35,0.9098,0.3033,0
776,120000.0,23.55,5.1,1,84115.0,12,50,0.701,0.701,0
563,131366.0,15.33,0.2,2,224156.0,60,33,1.7063,0.3413,1
746,450429.0,10.83,2.4,1,393101.0,24,40,0.8727,0.4364,0
692,120000.0,5.82,8.2,2,177200.0,24,21,1.4767,0.7383,0
585,120000.0,15.09,1.7,0,110964.0,48,21,0.9247,0.2312,0
827,120000.0,16.07,13.4,1,415555.0,36,27,3.463,1.1543,1
530,120000.0,23.16,15.6,3,132815.0,36,48,1.1068,0.3689,1
741,120000.0,23.1,8.5,1,131247.0,12,37,1.0937,1.0937,0
750,120000.0,32.41,22.0,4,245330.0,48,48,2.0444,0.5111,1
582,272700.0,3.54,3.8,1,94036.0,36,49,0.3448,0.1149,0
789,120000.0,21.23,4.2,2,369389.0,48,30,3.0782,0.7696,1
624,120000.0,13.87,9.0,2,78116.0,12,53,0.651,0.651,0
678,120000.0,15.03,3.4,1,99900.0,60,32,0.8325,0.1665,0
676,169246.0,11.61,2.6,3,64729.0,48,48,0.3825,0.0956,0
636,120000.0,5.37,4.8,0,324671.0,24,47,2.7056,1.3528,1
731,298892.0,10.12,5.4,2,481222.0,60,38,1.61,0.322,0
729,314902.0,16.2,6.9,0,144054.0,36,38,0.4575,0.1525,0
475,120000.0,21.92,5.5,1,232647.0,12,41,1.9387,1.9387,1
780,120000.0,23.67,6.8,2,218255.0,12,39,1.8188,1.8188,1
483,183211.0,7.19,5.6,1,206365.0,24,34,1.1264,0.5632,0
753,190399.0,17.23,3.3,1,64473.0,48,33,0.3386,0.0847,0
762,120000.0,21.01,0.7,3,96387.0,24,34,0.8032,0.4016,0
540,120000.0,17.99,7.7,0,298950.0,48,50,2.4913,0.6228,1
608,120000.0,2.23,0.2,3,430640.0,24,22,3.5887,1.7943,1
539,126177.0,18.24,24.5,2,347775.0,24,33,2.7562,1.3781,1
628,147263.0,12.39,8.8,1,164929.0,12,34,1.12,1.12,0
619,120000.0,12.72,5.6,1,309192.0,48,35,2.5766,0.6442,1
727,120000.0,31.05,17.0,1,47574.0,24,40,0.3964,0.1982,0
781,120000.0,28.87,4.7,0,32342.0,36,24,0.2695,0.0898,0
789,120000.0,12.76,0.3,1,54160.0,12,48,0.4513,0.4513,0
593,137394.0,14.74,4.1,1,1555321.0,12,46,11.3201,11.3201,1
629,120000.0,7.42,1.6,6,858115.0,12,44,7.151,7.151,1
481,120000.0,5.5,2.3,3,45346.0,12,35,0.3779,0.3779,0
569,120000.0,30.74,3.1,1,136209.0,24,30,1.1351,0.5675,1
746,120000.0,36.79,7.4,2,115214.0,24,34,0.9601,0.4801,0
811,120000.0,28.99,3.5,1,458519.0,12,38,3.821,3.821,1
526,120000.0,44.44,3.2,0,274797.0,24,44,2.29,1.145,1
590,120000.0,20.6,1.8,0,120310.0,24,37,1.0026,0.5013,0
647,120000.0,16.84,3.9,0,255237.0,48,41,2.127,0.5317,1
678,120000.0,22.77,1.4,0,302106.0,36,33,2.5176,0.8392,1
569,120000.0,19.88,1.5,2,36693.0,48,40,0.3058,0.0764,0
692,291660.0,19.54,7.1,2,249089.0,60,35,0.854,0.1708,0
602,120000.0,17.51,2.1,1,160288.0,48,40,1.3357,0.3339,0
648,120000.0,18.86,0.3,1,65100.0,36,21,0.5425,0.1808,0
704,181046.0,25.81,2.1,1,101400.0,36,42,0.5601,0.1867,0
650,820306.0,8.16,5.1,1,204198.0,48,43,0.2489,0.0622,0
606,120000.0,27.85,8.4,1,179837.0,48,43,1.4986,0.3747,1
639,129301.0,24.73,16.3,1,139846.0,60,28,1.0816,0.2163,0
641,120000.0,3.55,6.9,0,127853.0,12,30,1.0654,1.0654,0
612,120000.0,21.44,2.8,1,170155.0,36,29,1.418,0.4727,0
624,120000.0,29.11,1.8,2,45049.0,12,41,0.3754,0.3754,0
809,120000.0,9.77,0.7,0,641886.0,60,44,5.3491,1.0698,1
706,120000.0,26.42,4.9,2,121763.0,24,31,1.0147,0.5073,0
620,120000.0,34.79,3.6,2,243974.0,24,51,2.0331,1.0166,1
719,174222.0,20.13,5.7,1,593860.0,12,51,3.4086,3.4086,1
616,120000.0,25.95,1.4,0,403468.0,48,39,3.3622,0.8406,1
767,127193.0,6.66,2.0,1,207192.0,36,41,1.629,0.543,0
686,120000.0,28.9,1.7,1,149072.0,12,21,1.2423,1.2423,1
639,120000.0,19.47,8.0,1,159762.0,48,32,1.3314,0.3328,0
694,120000.0,33.1,0.9,1,44238.0,60,25,0.3687,0.0737,0
492,120000.0,28.41,4.7,0,61335.0,48,28,0.5111,0.1278,0
537,120000.0,18.15,0.3,1,197241.0,60,43,1.6437,0.3287,1
530,120000.0,19.46,4.0,1,120275.0,12,45,1.0023,1.0023,1
664,120000.0,13.88,0.3,2,49098.0,24,45,0.4091,0.2046,0
823,120000.0,19.82,1.0,1,205218.0,36,40,1.7101,0.57,0
850,220487.0,36.62,0.6,0,297776.0,12,43,1.3505,1.3505,1
713,120000.0,17.53,2.1,1,413392.0,24,22,3.4449,1.7225,1
700,198397.0,36.42,2.1,0,249004.0,60,25,1.2551,0.251,0
469,187451.0,37.07,8.8,0,98239.0,36,35,0.5241,0.1747,0
595,120000.0,9.54,1.3,2,281362.0,48,43,2.3447,0.5862,1
571,120000.0,16.17,0.5,1,203821.0,12,33,1.6985,1.6985,1
587,458769.0,11.68,4.6,1,77648.0,48,24,0.1693,0.0423,0
633,282252.0,30.97,5.8,1,75606.0,36,31,0.2679,0.0893,0
602,120000.0,18.25,1.7,1,321044.0,12,28,2.6754,2.6754,1
452,120000.0,19.55,4.6,0,209179.0,12,21,1.7432,1.7432,1
724,120000.0,30.19,7.5,4,200011.0,48,60,1.6668,0.4167,1
542,127952.0,43.29,2.1,1,171222.0,48,50,1.3382,0.3345,1
673,120000.0,43.18,3.7,3,263418.0,24,21,2.1951,1.0976,1
850,120000.0,15.6,0.8,0,108075.0,48,21,0.9006,0.2252,0
558,120000.0,37.85,0.1,1,146997.0,60,29,1.225,0.245,1
396,120000.0,26.4,19.9,2,295384.0,24,23,2.4615,1.2308,1
621,120000.0,27.23,1.8,3,167623.0,48,61,1.3969,0.3492,1
760,120000.0,44.75,1.6,3,89374.0,12,29,0.7448,0.7448,0
845,120000.0,7.75,18.1,3,93858.0,48,41,0.7821,0.1955,0
527,120000.0,16.48,6.5,0,168692.0,36,32,1.4058,0.4686,1
699,164703.0,36.95,4.4,2,20577.0,24,26,0.1249,0.0625,0
603,120000.0,15.55,6.0,0,660520.0,12,48,5.5043,5.5043,1
639,120000.0,24.04,6.2,0,141625.0,48,44,1.1802,0.2951,0
850,167272.0,13.16,7.2,1,240005.0,36,37,1.4348,0.4783,0
499,131711.0,15.07,0.3,1,270960.0,24,61,2.0572,1.0286,1
675,235140.0,25.95,2.7,2,199110.0,24,40,0.8468,0.4234,0
696,120000.0,29.5,1.7,4,54569.0,24,33,0.4547,0.2274,0
758,120000.0,13.61,0.4,1,69319.0,12,57,0.5777,0.5777,0
659,120000.0,29.32,2.7,1,49436.0,48,42,0.412,0.103,0
680,120000.0,17.13,4.8,1,390785.0,12,54,3.2565,3.2565,1
610,176110.0,28.05,1.0,0,47364.0,60,37,0.2689,0.0538,0
676,215344.0,19.08,1.8,1,95711.0,48,21,0.4445,0.1111,0
615,175638.0,23.58,5.1,2,462917.0,60,22,2.6356,0.5271,1
712,120000.0,18.35,4.3,0,65925.0,48,48,0.5494,0.1373,0
613,189073.0,5.75,10.2,0,183420.0,24,32,0.9701,0.4851,0
687,120000.0,15.55,7.8,2,298775.0,12,40,2.4898,2.4898,1
647,169206.0,20.03,16.9,2,155277.0,60,49,0.9177,0.1835,0
762,120000.0,17.62,4.5,3,184341.0,24,39,1.5362,0.7681,0
644,150470.0,46.53,6.0,0,249299.0,24,29,1.6568,0.8284,1
472,120000.0,29.27,9.8,1,679375.0,60,37,5.6615,1.1323,1
776,199327.0,23.76,9.2,1,77078.0,48,39,0.3867,0.0967,0
559,120000.0,19.79,6.3,1,114539.0,60,33,0.9545,0.1909,0
584,120000.0,4.38,3.5,1,270003.0,12,24,2.25,2.25,1
590,120000.0,19.13,1.6,1,139042.0,36,34,1.1587,0.3862,0
787,120000.0,28.38,10.5,1,103911.0,48,37,0.8659,0.2165,0
436,120000.0,12.44,7.5,1,371314.0,24,23,3.0943,1.5471,1
850,291750.0,12.37,9.1,0,27435.0,60,28,0.094,0.0188,0
755,489012.0,8.19,0.8,1,401371.0,36,30,0.8208,0.2736,0
672,120000.0,9.4,1.9,2,579794.0,60,21,4.8316,0.9663,1
644,192916.0,56.16,2.8,2,138108.0,36,39,0.7159,0.2386,0
678,120000.0,29.17,9.1,0,56814.0,48,40,0.4735,0.1184,0
702,133163.0,24.17,11.2,0,187570.0,60,32,1.4086,0.2817,0
714,120000.0,23.91,1.7,1,239255.0,60,24,1.9938,0.3988,1
705,120000.0,42.64,5.8,2,43800.0,36,42,0.365,0.1217,0
658,136283.0,34.09,0.4,1,173804.0,12,43,1.2753,1.2753,1
630,120000.0,3.7,2.6,2,774303.0,24,38,6.4525,3.2263,1
634,120000.0,10.43,3.3,2,446879.0,36,38,3.724,1.2413,1
630,120000.0,25.21,7.3,2,247603.0,60,43,2.0634,0.4127,1
763,162079.0,21.64,11.1,4,225743.0,36,37,1.3928,0.4643,0
709,120000.0,20.06,2.1,1,167899.0,36,28,1.3992,0.4664,0
355,120000.0,7.48,3.8,1,183618.0,60,37,1.5301,0.306,1
715,310893.0,16.5,5.2,0,150845.0,60,34,0.4852,0.097,0
669,198479.0,27.25,2.0,1,191701.0,12,37,0.9659,0.9659,1
648,221795.0,13.76,21.2,0,44121.0,12,46,0.1989,0.1989,0
611,120000.0,6.51,10.4,0,28798.0,12,25,0.24,0.24,0
762,120000.0,30.41,1.8,1,89254.0,60,39,0.7438,0.1488,0
744,180113.0,6.24,3.5,1,371684.0,48,25,2.0636,0.5159,0
572,251740.0,29.82,1.3,1,261690.0,12,28,1.0395,1.0395,1
690,120000.0,17.29,3.6,0,320275.0,24,53,2.669,1.3345,1
552,120000.0,17.3,5.7,2,175637.0,48,42,1.4636,0.3659,1
512,216569.0,27.1,0.4,0,430189.0,12,39,1.9864,1.9864,1
587,120000.0,13.86,10.2,1,472599.0,24,21,3.9383,1.9692,1
736,120000.0,37.3,4.5,0,423278.0,60,35,3.5273,0.7055,1
745,120000.0,10.62,22.8,2,94332.0,24,21,0.7861,0.393,0
701,120000.0,26.82,0.1,2,170076.0,12,38,1.4173,1.4173,1
722,120000.0,12.68,8.9,2,112346.0,36,25,0.9362,0.3121,0
701,346160.0,22.4,7.9,1,529700.0,36,43,1.5302,0.5101,0
585,120000.0,21.52,0.7,2,399591.0,24,39,3.3299,1.665,1
693,120000.0,24.75,2.0,4,234647.0,60,25,1.9554,0.3911,1
730,140484.0,7.58,10.8,1,282445.0,48,41,2.0105,0.5026,0
725,175854.0,33.07,3.7,1,205547.0,36,58,1.1689,0.3896,0
768,174126.0,29.3,2.6,2,77161.0,48,35,0.4431,0.1108,0
720,187995.0,23.75,11.8,1,383746.0,60,46,2.0412,0.4082,0
685,120000.0,12.43,0.5,1,817615.0,36,21,6.8135,2.2712,1
757,120000.0,12.4,3.2,1,243856.0,60,42,2.0321,0.4064,0
647,156595.0,32.74,5.3,1,147803.0,12,32,0.9439,0.9439,1
561,120000.0,8.73,4.7,2,90983.0,48,35,0.7582,0.1895,0
633,120000.0,14.41,1.5,0,132517.0,12,43,1.1043,1.1043,0
575,125399.0,40.74,4.1,0,58702.0,60,35,0.4681,0.0936,0
582,158120.0,15.12,6.2,0,78277.0,60,21,0.495,0.099,0
635,120000.0,24.38,4.4,0,142356.0,24,53,1.1863,0.5932,0
570,151577.0,15.44,5.8,0,209634.0,24,23,1.383,0.6915,1
619,120000.0,39.97,1.5,1,49990.0,36,29,0.4166,0.1389,0
460,150915.0,41.82,8.9,1,189828.0,12,39,1.2578,1.2578,1
671,157339.0,33.15,3.0,3,577247.0,12,39,3.6688,3.6688,1
650,259043.0,21.89,21.8,0,230574.0,60,42,0.8901,0.178,0
568,222364.0,21.04,0.1,0,241896.0,24,39,1.0878,0.5439,0
715,221448.0,28.75,2.4,1,225188.0,48,49,1.0169,0.2542,0
743,234733.0,30.45,1.0,1,45239.0,60,42,0.1927,0.0385,0
489,120000.0,19.08,4.1,1,48551.0,12,26,0.4046,0.4046,0
573,120000.0,30.4,1.4,0,262625.0,12,21,2.1885,2.1885,1
573,166657.0,22.55,6.7,1,287272.0,60,39,1.7237,0.3447,1
556,153162.0,6.41,10.7,3,375437.0,60,52,2.4512,0.4902,1
732,120000.0,13.02,1.2,1,479359.0,60,25,3.9947,0.7989,1
630,125856.0,25.0,0.9,2,107667.0,12,27,0.8555,0.8555,0
623,120000.0,24.34,10.4,1,353861.0,48,41,2.9488,0.7372,1
449,120000.0,24.91,2.2,1,349946.0,12,42,2.9162,2.9162,1
713,214117.0,41.39,2.9,0,556249.0,60,49,2.5979,0.5196,1
526,120000.0,5.94,1.2,1,586836.0,24,54,4.8903,2.4451,1
655,337468.0,24.09,2.8,3,119165.0,48,40,0.3531,0.0883,0
677,120000.0,34.6,1.3,2,152719.0,36,28,1.2727,0.4242,1
786,120000.0,24.27,5.5,0,192200.0,12,29,1.6017,1.6017,1
519,120000.0,12.91,3.5,4,83976.0,48,32,0.6998,0.175,0
348,195327.0,9.58,7.8,1,394901.0,48,48,2.0217,0.5054,1
668,125452.0,7.66,1.9,1,137347.0,60,32,1.0948,0.219,0
830,120000.0,14.19,3.5,0,414698.0,48,47,3.4558,0.864,1
773,120000.0,24.19,1.5,2,545964.0,12,22,4.5497,4.5497,1
670,120000.0,18.13,13.6,0,129852.0,24,40,1.0821,0.541,0
600,120000.0,48.71,3.7,0,40279.0,48,30,0.3357,0.0839,0
730,120000.0,7.01,1.0,2,159067.0,12,43,1.3256,1.3256,0
552,120000.0,17.07,1.6,1,474372.0,60,35,3.9531,0.7906,1
697,133326.0,9.45,0.4,3,469439.0,48,45,3.521,0.8802,1
700,120000.0,5.27,0.1,1,150183.0,36,33,1.2515,0.4172,0
756,258645.0,50.89,3.7,1,179420.0,36,37,0.6937,0.2312,0
850,205739.0,35.16,2.1,2,144054.0,24,46,0.7002,0.3501,0
689,120000.0,20.8,16.6,2,101222.0,60,36,0.8435,0.1687,0
599,120000.0,30.22,0.9,3,41252.0,12,38,0.3438,0.3438,0
647,120000.0,10.89,7.9,3,246649.0,48,45,2.0554,0.5139,1
473,120000.0,10.03,1.9,1,110543.0,12,37,0.9212,0.9212,1
580,156347.0,2.31,1.3,1,193258.0,36,22,1.2361,0.412,0
609,120000.0,28.52,17.5,0,279942.0,60,32,2.3329,0.4666,1
597,130155.0,36.17,8.1,0,335353.0,12,21,2.5766,2.5766,1
665,120000.0,15.38,5.0,1,93851.0,48,35,0.7821,0.1955,0
567,159338.0,5.97,6.0,1,74505.0,60,42,0.4676,0.0935,0
762,120000.0,27.73,23.8,1,260641.0,48,39,2.172,0.543,0
650,120000.0,24.12,4.5,0,276204.0,48,51,2.3017,0.5754,1
649,120000.0,26.59,0.5,3,103689.0,60,50,0.8641,0.1728,0
617,120000.0,12.11,0.3,0,360701.0,60,40,3.0058,0.6012,1
665,120000.0,16.54,5.5,0,157875.0,48,21,1.3156,0.3289,0
732,176430.0,34.6,5.4,3,89816.0,36,44,0.5091,0.1697,0
563,125416.0,9.11,6.9,1,74125.0,48,30,0.591,0.1478,0
584,185355.0,28.25,0.6,1,240523.0,60,46,1.2976,0.2595,1
619,120000.0,19.7,14.5,3,197238.0,24,41,1.6437,0.8218,1
515,120000.0,22.15,4.0,0,220540.0,12,44,1.8378,1.8378,1
568,120000.0,30.1,5.2,3,67185.0,48,43,0.5599,0.14,0
602,120000.0,43.96,0.2,3,27441.0,12,61,0.2287,0.2287,0
737,120000.0,18.54,16.2,0,265298.0,48,43,2.2108,0.5527,0
676,318655.0,6.15,4.1,0,425338.0,48,25,1.3348,0.3337,0
669,149070.0,2.25,4.1,1,44562.0,24,48,0.2989,0.1495,0
735,248112.0,32.73,14.4,0,116232.0,60,33,0.4685,0.0937,0
636,141283.0,13.68,13.3,0,1344261.0,36,51,9.5146,3.1715,1
689,120000.0,18.9,1.2,5,255386.0,60,53,2.1282,0.4256,1
639,120000.0,3.98,13.4,2,463293.0,12,44,3.8608,3.8608,1
676,120000.0,9.76,6.7,0,599406.0,12,25,4.995,4.995,1
591,120000.0,14.33,0.1,0,110482.0,48,33,0.9207,0.2302,0
406,120000.0,32.02,1.4,1,1059112.0,60,51,8.8259,1.7652,1
636,120000.0,15.98,2.7,1,40522.0,24,57,0.3377,0.1688,0
792,258686.0,40.56,4.4,0,244536.0,36,38,0.9453,0.3151,0
742,120000.0,8.96,6.0,6,214549.0,60,35,1.7879,0.3576,0
746,203514.0,6.34,1.2,1,67328.0,48,26,0.3308,0.0827,0
773,120000.0,17.65,9.1,0,89895.0,12,26,0.7491,0.7491,0
658,120000.0,16.85,9.3,2,99638.0,60,40,0.8303,0.1661,0
669,200379.0,11.25,5.0,0,51224.0,12,45,0.2556,0.2556,0
588,153145.0,22.18,12.7,0,52540.0,48,23,0.3431,0.0858,0
618,209549.0,15.77,8.4,2,125885.0,12,46,0.6007,0.6007,0
711,159599.0,13.51,1.3,1,110387.0,48,51,0.6917,0.1729,0
770,339730.0,32.5,8.0,2,96262.0,36,44,0.2833,0.0944,0
636,138031.0,29.93,15.3,1,316711.0,24,54,2.2945,1.1472,1
604,120000.0,26.83,0.7,2,89264.0,12,41,0.7439,0.7439,1
650,121268.0,45.9,19.2,3,201656.0,60,41,1.6629,0.3326,1
710,208164.0,13.26,0.1,0,162620.0,36,41,0.7812,0.2604,0
505,120000.0,26.84,3.7,2,126459.0,24,51,1.0538,0.5269,1
420,120000.0,36.41,7.4,2,54477.0,60,43,0.454,0.0908,1
594,120000.0,25.04,7.8,2,141967.0,60,32,1.1831,0.2366,0
527,120000.0,36.55,6.6,2,97413.0,48,42,0.8118,0.2029,1
599,120000.0,13.87,3.8,0,351234.0,24,42,2.927,1.4635,1
635,120000.0,22.73,5.3,1,271263.0,60,35,2.2605,0.4521,1
604,120000.0,21.93,6.0,1,101680.0,60,48,0.8473,0.1695,0
795,165906.0,7.26,3.4,0,79645.0,60,38,0.4801,0.096,0
